occurrence_time,latitude,longitude,halfAngle,speed,type,note,analysis_time,time_before_analysis,time_since_last_cme
2016-05-29 01:12:00,-20.0,90.0,20.0,280.0,S,,2016-05-29 14:08:00,12.933333333333334,25.4
2016-05-29 03:36:00,19.0,-90.0,32.0,189.0,S,,2016-05-29 22:53:00,19.283333333333335,2.4
2016-05-29 09:24:00,25.0,70.0,19.0,510.0,C,,2016-05-29 15:50:00,6.433333333333334,5.8
2016-05-30 16:00:00,30.0,90.0,35.0,450.0,S,CME was very faint and can be seen only in COR2 at the time. LASCO data gap does not allow usage of the instrument.,2016-05-31 00:06:00,8.1,30.6
2016-05-30 23:12:00,-25.0,100.0,17.0,103.0,S,Longitude uncertain,2016-06-01 07:40:00,32.46666666666667,7.2
2016-05-31 17:09:00,-19.0,149.0,30.0,514.0,C,These measurements were taken using SOHO LASCO C3 and STEREO A coronagraph imagery.,2016-05-31 23:42:00,6.55,17.950000000000003
2016-05-31 19:09:00,-8.0,156.0,22.0,295.0,S,,2016-06-01 09:01:00,13.866666666666667,2.0
2016-06-01 01:54:00,-30.0,156.0,31.0,193.0,S,,2016-06-01 18:06:00,16.2,6.75
2016-06-02 16:24:00,7.0,133.0,13.0,386.0,S,,2016-06-02 23:15:00,6.85,38.5
2016-06-07 08:54:00,-15.0,-130.0,41.0,243.0,S,,2016-06-08 01:08:00,16.233333333333334,112.5
2016-06-09 01:48:00,35.0,-165.0,41.0,531.0,C,,2016-06-09 08:02:00,6.233333333333333,40.9
2016-06-10 19:25:00,-26.0,-122.0,22.0,271.0,S,"This measurement used swpc_cat STA Cor2 imagery.  Tried measuring with C3, but CME was partially blocked by the arm of the coronagraph, and speeds came out too high.",2016-06-11 13:17:00,17.866666666666667,41.61666666666667
2016-06-11 23:24:00,25.0,-90.0,20.0,106.0,S,,2016-06-13 09:48:00,34.400000000000006,27.983333333333334
2016-06-14 08:36:00,33.0,-95.0,18.0,370.0,S,,2016-06-14 18:28:00,9.866666666666667,57.2
2016-06-14 13:25:00,16.0,-44.0,22.0,540.0,C,,2016-06-14 19:51:00,6.433333333333334,4.816666666666666
2016-06-16 02:24:00,9.0,-50.0,27.0,309.0,S,,2016-06-16 13:55:00,11.516666666666667,36.983333333333334
2016-06-16 02:36:00,82.0,-170.0,40.0,516.0,C,3D speed calculated using POS approximation only,2016-06-16 12:05:00,9.483333333333333,0.2
2016-06-16 07:48:00,11.0,-166.0,42.0,484.0,S,,2016-06-16 15:43:00,7.916666666666667,5.2
2016-06-17 06:39:00,27.0,158.0,20.0,235.0,S,SWPC CAT analysis,2016-06-17 20:59:00,14.333333333333334,22.85
2016-06-19 23:36:00,-29.0,95.0,25.0,482.0,S,,2016-06-20 05:18:00,5.7,64.95
2016-06-20 02:54:00,6.0,100.0,32.0,434.0,S,,2016-06-20 10:46:00,7.866666666666666,3.3
2016-06-20 08:00:00,-20.0,95.0,28.0,450.0,S,,2016-06-20 13:51:00,5.85,5.1
2016-06-20 16:54:00,37.0,-147.0,42.0,560.0,C,,2016-06-20 23:05:00,6.183333333333334,8.9
2016-06-21 05:12:00,24.0,36.0,34.0,365.0,S,"This was a very difficult CME to fit, it may be two separate CMEs superposed.",2016-06-21 14:24:00,9.2,12.3
2016-06-22 03:12:00,9.0,43.0,31.0,350.0,S,,2016-06-22 11:15:00,8.05,22.0
2016-06-23 03:00:00,-25.0,93.0,15.0,294.0,S,source unknown. from the helmet streamer region.,2016-06-23 18:49:00,15.816666666666666,23.8
2016-06-23 05:00:00,-11.0,-139.0,35.0,250.0,S,,2016-06-23 19:18:00,14.3,2.0
2016-06-25 03:12:00,25.0,-95.0,45.0,550.0,C,,2016-06-25 09:35:00,6.383333333333334,46.2
2016-06-28 12:24:00,10.0,99.0,17.0,677.0,C,"This CME had a difficult to define leading edge, so the location of the eruption was used to set the longitude of the CME.",2016-06-28 17:19:00,4.916666666666667,81.2
2016-06-28 17:36:00,-20.0,161.0,17.0,426.0,S,SWPC CAT analysis based on faint imagery,2016-06-29 00:57:00,7.35,5.2
2016-06-29 23:24:00,24.0,-96.0,14.0,289.0,S,,2016-06-30 10:24:00,11.0,29.8
2016-06-30 01:36:00,10.0,166.0,18.0,540.0,C,,2016-06-30 06:50:00,5.233333333333333,2.2
2016-06-30 03:48:00,10.0,172.0,20.0,643.0,C,,2016-06-30 08:03:00,4.250000000000001,2.2
2016-06-30 16:54:00,0.0,-180.0,50.0,572.0,C,,2016-06-30 23:03:00,6.15,13.1
2016-07-01 00:48:00,-29.0,180.0,28.0,158.0,S,Source location is unknown,2016-07-01 20:29:00,19.683333333333334,7.9
2016-07-05 02:09:00,37.0,140.0,36.0,315.0,S,"This was a fairly faint CME, and an accurate latitude/longitude was difficult to fit in SWPC_Cat for both the SOHO and STEREO-A viewpoints.",2016-07-05 12:49:00,10.666666666666666,97.35
2016-07-05 21:17:00,33.0,45.0,32.0,550.0,C,,2016-07-06 03:50:00,6.55,19.133333333333333
2016-07-06 06:36:00,36.0,59.0,7.0,620.0,C,,2016-07-06 14:05:00,7.483333333333333,9.316666666666666
2016-07-07 03:54:00,18.0,105.0,32.0,328.0,S,The start time might not be accurate due to the CME being very faint.,2016-07-07 15:20:00,11.433333333333334,21.3
2016-07-10 00:53:00,22.0,-89.0,19.0,444.0,S,,2016-07-10 09:11:00,8.3,68.98333333333335
2016-07-12 02:00:00,33.0,-65.0,20.0,479.0,S,,2016-07-12 09:27:00,7.45,49.11666666666667
2016-07-13 19:09:00,-1.0,-50.0,13.0,550.0,C,"measurement from STA only, using STEREO_cat and longitude of source region (-50)",2016-07-14 02:04:00,6.916666666666667,41.15
2016-07-15 13:36:00,-26.0,76.0,25.0,539.0,C,,2016-07-15 20:11:00,6.583333333333333,42.45
2016-07-16 07:42:00,-33.0,59.0,15.0,415.0,S,,2016-07-16 14:50:00,7.133333333333334,18.1
2016-07-17 11:24:00,-3.0,-10.0,35.0,386.0,S,,2016-07-17 18:18:00,6.9,27.7
2016-07-17 12:48:00,-2.0,-22.0,29.0,584.0,C,This is a very difficult to measure CME - halo component + east limb bright material.  Difficult to tell whether it's one CME or two.,2016-07-17 19:14:00,6.433333333333334,1.4
2016-07-20 23:12:00,-15.0,51.0,27.0,462.0,S,,2016-07-21 10:35:00,11.383333333333333,82.4
2016-07-21 00:36:00,-12.0,51.0,28.0,450.0,S,,2016-07-21 11:41:00,11.083333333333334,1.4
2016-07-21 01:25:00,23.0,-140.0,27.0,558.0,C,,2016-07-21 08:48:00,7.383333333333334,0.8166666666666667
2016-07-22 02:48:00,2.0,95.0,35.0,714.0,C,,2016-07-22 08:17:00,5.483333333333333,25.383333333333333
2016-07-22 22:18:00,36.0,64.0,26.0,212.0,S,,2016-07-23 13:09:00,14.85,19.5
2016-07-23 05:24:00,15.0,70.0,40.0,740.0,C,SWPC_CAT using C3 and COR2B,2016-07-23 10:07:00,4.716666666666667,7.1
2016-07-25 01:25:00,-2.0,91.0,16.0,500.0,C,,2016-07-25 08:39:00,7.233333333333333,44.016666666666666
2016-07-26 07:24:00,-12.0,92.0,19.0,383.0,S,,2016-07-26 17:13:00,9.816666666666666,29.983333333333334
2016-07-28 22:24:00,7.0,10.0,45.0,350.0,S,"The CME is a very faint halo in all 3 coronagraphs (STA, C2/3). Longitude can be about +-10 (around the one used in the model), speed can vary from 200-400 km/s, 350 km/s was at the higher end of possible speeds.",2016-07-29 08:50:00,10.433333333333334,63.0
2016-07-30 17:48:00,14.0,-168.0,33.0,525.0,C,,2016-07-31 00:55:00,7.116666666666666,43.4
2016-07-31 19:00:00,-25.0,12.0,24.0,354.0,S,,2016-08-01 05:51:00,10.85,25.2
2016-08-03 18:12:00,5.0,-66.0,25.0,254.0,S,Need to be remeasured.,2016-08-04 15:30:00,21.3,71.2
2016-08-04 08:06:00,-4.0,-168.0,14.0,320.0,S,,2016-08-04 13:50:00,5.733333333333333,13.9
2016-08-06 03:24:00,-2.0,95.0,10.0,550.0,C,Measurement was done using C3 imagery in SWPC_CAT.,2016-08-06 10:10:00,6.766666666666667,43.3
2016-08-08 11:39:00,45.0,-64.0,14.0,247.0,S,The source location can be seen as an eruption in STA EUVI 195 at 10:35Z in West limb.,2016-08-09 01:56:00,14.283333333333333,56.25
2016-08-08 21:17:00,0.0,93.0,22.0,710.0,C,,2016-08-09 01:52:00,4.583333333333333,9.633333333333333
2016-08-09 02:36:00,29.0,128.0,26.0,141.0,S,Measurement done in SWPC_Cat using both C3 and STA.,2016-08-10 06:29:00,27.883333333333333,5.316666666666666
2016-08-10 03:54:00,19.0,-70.0,22.0,445.0,S,,2016-08-10 13:22:00,9.466666666666667,25.3
2016-08-11 17:24:00,0.0,104.0,24.0,364.0,S,CME measurement done using SOHO C3 and STA in SWPC_CAT.,2016-08-12 03:12:00,9.8,37.5
2016-08-12 16:36:00,25.0,-70.0,25.0,158.0,S,Measurement done in SWPC_CAT using C3 imagery.  THE filament projected the CME to be more eastward so I made the measurements more to the east. Speed suggests slow.,2016-08-13 09:35:00,16.983333333333334,23.2
2016-08-12 19:09:00,-4.0,161.0,16.0,505.0,C,Measurement done in SWPC_CAT using both C3 and STA imagery.,2016-08-13 00:56:00,5.783333333333333,2.55
2016-08-13 18:24:00,54.0,-109.0,31.0,382.0,S,Measurement done in SWPC_CAT using C2 and C3 imagery.,2016-08-14 04:23:00,9.983333333333333,23.25
2016-08-14 20:00:00,10.0,-75.0,19.0,231.0,S,,2016-08-15 15:39:00,19.65,25.6
2016-08-15 17:36:00,16.0,-107.0,20.0,750.0,C,"CME visible both in C2/3 and STA, use STEREO_cat in POS mode, with lon estimated from source (~110 behind limb)",2016-08-15 22:11:00,4.583333333333333,21.6
2016-08-28 10:12:00,9.0,-114.0,29.0,173.0,S,CME was very difficult to measure since the front is very faint.  Source appears to be an AR seen on the far side from STA EUVI on a -115 longitude.,2016-08-28 21:17:00,11.083333333333334,304.6
2016-08-29 23:12:00,25.0,82.0,25.0,375.0,S,,2016-08-30 11:00:00,11.8,37.0
2016-08-30 03:12:00,-7.0,-82.0,13.0,585.0,C,Fast but very narrow CME.,2016-08-30 09:16:00,6.066666666666666,4.0
2016-08-30 08:24:00,9.0,-102.0,24.0,240.0,S,"Extremely ragged front, speed was difficult to measure",2016-08-30 23:05:00,14.683333333333334,5.2
2016-08-30 19:00:00,-22.0,68.0,24.0,212.0,S,"Comes from a small flare (A class) that ignites a very faint filament eruption that can be seen at 2016-08-30T15:45Z in SDO AIA 171,193 and 304 in the SW quadrant in the vicinity of AR 2580. 


CME is very large and slow moving. Can't be seen in the coronagraphs until the 8/31.",2016-09-01 03:13:00,32.21666666666667,10.6
2016-09-02 06:18:00,35.0,-87.0,27.0,218.0,S,,2016-09-02 19:15:00,12.95,59.3
2016-09-03 12:12:00,6.0,114.0,23.0,108.0,S,Measurement done in SWPC cat using SOHO C2 and C3 and Cor2A,2016-09-04 18:50:00,30.633333333333333,29.9
2016-09-04 13:25:00,-14.0,26.0,32.0,216.0,S,,2016-09-05 08:25:00,19.0,25.216666666666665
2016-09-06 06:24:00,22.0,160.0,10.0,539.0,C,Measured using C3 and STA.,2016-09-06 13:11:00,6.783333333333333,40.983333333333334
2016-09-06 08:54:00,-20.0,120.0,31.0,674.0,C,,2016-09-06 14:18:00,5.4,2.5
2016-09-06 23:30:00,-24.0,80.0,24.0,317.0,S,,2016-09-07 08:54:00,9.4,14.6
2016-09-11 08:12:00,5.0,89.0,12.0,597.0,C,,2016-09-11 14:19:00,6.116666666666666,104.7
2016-09-14 23:36:00,-18.0,-122.0,43.0,722.0,C,Measured with swpc_cat using C3 and STA Cor2 imagery.,2016-09-15 04:24:00,4.8,87.4
2016-09-16 13:36:00,9.0,90.0,14.0,324.0,S,,2016-09-17 01:05:00,11.483333333333333,38.0
2016-09-16 15:36:00,-1.0,-68.0,17.0,301.0,S,,2016-09-17 03:50:00,12.233333333333333,2.0
2016-09-17 03:36:00,-15.0,-95.0,14.0,300.0,S,,2016-09-17 14:11:00,10.583333333333334,12.0
2016-09-17 12:18:00,5.0,99.0,12.0,436.0,S,CME was measured in SWPC_CAT using both C2 and C3 imagery.,2016-09-17 19:53:00,7.583333333333333,8.700000000000001
2016-09-17 14:12:00,-6.0,-110.0,34.0,148.0,S,,2016-09-18 16:30:00,26.3,1.9
2016-09-18 06:12:00,13.0,-90.0,14.0,393.0,S,,2016-09-18 14:35:00,8.383333333333335,16.0
2016-09-18 07:36:00,18.0,-83.0,10.0,221.0,S,Hard to see in C3 and there were not many good frames in swpc_cat.,2016-09-18 22:56:00,15.333333333333334,1.4
2016-09-19 09:00:00,11.0,99.0,15.0,183.0,S,Measurement done using STA coronagraph imagery in SWPC_CAT,2016-09-20 05:10:00,20.166666666666668,25.4
2016-09-22 11:12:00,9.0,-104.0,17.0,398.0,S,Measurement was done in SWPC CAT using C3 and Cor2A,2016-09-22 20:00:00,8.8,74.2
2016-09-22 18:00:00,-21.0,-62.0,18.0,414.0,S,,2016-09-23 05:08:00,11.133333333333333,6.8
2016-09-23 01:36:00,16.0,122.0,17.0,268.0,S,,2016-09-23 14:08:00,12.533333333333333,7.6
2016-09-25 10:36:00,23.0,93.0,25.0,469.0,S,,2016-09-25 18:02:00,7.433333333333334,57.0
2016-09-27 00:12:00,-23.0,15.0,33.0,307.0,S,,2016-09-27 09:30:00,9.3,37.6
2016-09-27 08:00:00,25.0,80.0,17.0,348.0,S,Difficult to measure because leading edge was not entirely clear,2016-09-27 18:22:00,10.366666666666667,7.8
2016-09-28 06:12:00,-64.0,70.0,38.0,270.0,S,Measured using only C2 with a larger half angle than the previous measurement.,2016-09-28 19:40:00,13.466666666666667,22.2
2016-09-29 20:36:00,-14.0,80.0,26.0,380.0,S,Able to observe field line lifting off in S14W80 of SDO 171 & 193 around 17:00Z.,2016-09-30 06:44:00,10.133333333333333,38.4
2016-10-01 03:09:00,7.0,-65.0,23.0,535.0,C,,2016-10-01 09:03:00,5.9,30.55
2016-10-01 14:24:00,18.0,-73.0,23.0,524.0,C,,2016-10-01 21:43:00,7.316666666666666,11.25
2016-10-01 14:36:00,17.0,100.0,32.0,294.0,S,,2016-10-02 02:00:00,11.4,0.2
2016-10-04 07:09:00,-20.0,87.0,20.0,263.0,S,,2016-10-04 20:51:00,13.7,64.55
2016-10-05 11:12:00,0.0,93.0,12.0,517.0,C,Source was a filament eruption off the western limb around 07:00.,2016-10-05 16:33:00,5.35,28.05
2016-10-07 09:36:00,37.0,-92.0,22.0,170.0,S,,2016-10-08 07:19:00,21.716666666666665,46.4
2016-10-08 21:09:00,10.0,-22.0,37.0,243.0,S,"This was measured using only STA images, as it was difficult to determine a clear leading edge in the C3 images on swpc_cat.",2016-10-09 15:56:00,18.783333333333335,35.550000000000004
2016-10-10 09:12:00,-21.0,-175.0,45.0,450.0,S,,2016-10-10 14:34:00,5.366666666666666,36.050000000000004
2016-10-11 03:36:00,-17.0,-153.0,35.0,320.0,S,SWPC CAT analysis,2016-10-11 14:13:00,10.616666666666667,18.4
2016-10-11 18:48:00,-17.0,41.0,15.0,181.0,S,,2016-10-12 12:34:00,17.76666666666667,15.2
2016-10-13 06:24:00,25.0,-48.0,10.0,339.0,S,"Narrow CME, measured with C2 and Cor2 in swpc_cat.",2016-10-13 16:23:00,9.983333333333333,35.6
2016-10-14 10:12:00,-21.0,-109.0,23.0,386.0,S,,2016-10-14 19:55:00,9.716666666666667,27.8
2016-10-14 16:48:00,-24.0,-93.0,25.0,621.0,C,,2016-10-14 22:53:00,6.083333333333333,6.6
2016-10-17 01:25:00,21.0,92.0,15.0,275.0,S,This measurement was done using SWPC_Cat STA images.  The CME can not be seen very well in the C3 imagery.,2016-10-17 18:01:00,16.6,56.61666666666667
2016-10-17 23:09:00,20.0,0.0,27.0,293.0,S,,2016-10-18 10:36:00,11.45,21.733333333333334
2016-10-20 14:36:00,34.0,65.0,11.0,386.0,S,Measurements taken in C2 and still barely visible. CME is very difficult to see in both C2 and C3.,2016-10-21 00:50:00,10.233333333333333,63.45
2016-10-22 17:24:00,8.0,80.0,12.0,317.0,S,Measurement done using C2 and C3 imagery. It could not be seen in STA.  The CME starts out very fast in C2 and seems to slow down as it propagates out into C3.,2016-10-23 04:01:00,10.616666666666667,50.8
2016-10-23 12:12:00,23.0,88.0,21.0,202.0,S,,2016-10-24 06:03:00,17.85,18.8
2016-10-23 20:48:00,-20.0,-95.0,23.0,264.0,S,,2016-10-24 09:38:00,12.833333333333334,8.600000000000001
2016-10-24 00:36:00,33.0,116.0,19.0,462.0,S,"Measurement done in SWPC_CAT using C2, C3 and STA imagery.",2016-10-24 08:55:00,8.316666666666668,3.8
2016-10-24 21:24:00,23.0,90.0,24.0,280.0,S,"Only measured based on C2, likely accelerating. Hard to detect in C3 due to the occulter.",2016-10-25 10:42:00,13.3,20.8
2016-10-24 23:56:00,-28.0,90.0,28.0,400.0,S,The above measurements were based only on C3.,2016-10-25 06:27:00,6.516666666666667,2.533333333333333
2016-10-25 19:12:00,10.0,-145.0,42.0,560.0,C,,2016-10-26 01:10:00,5.966666666666667,19.266666666666666
2016-10-26 05:36:00,25.0,-92.0,24.0,353.0,S,,2016-10-27 02:09:00,20.55,10.4
2016-10-26 07:24:00,-20.0,-92.0,14.0,302.0,S,Only visible in STA Cor2.,2016-10-26 21:07:00,13.716666666666667,1.8
2016-10-26 10:36:00,19.0,114.0,17.0,246.0,S,Measured with C2 and Cor2 in swpc_cat as in C3 the CME is blocked by the arm.,2016-10-27 02:30:00,15.9,3.2
2016-10-29 09:12:00,16.0,92.0,12.0,302.0,S,,2016-10-29 22:19:00,13.116666666666667,70.60000000000001
2016-10-29 23:24:00,28.0,92.0,22.0,493.0,S,,2016-10-30 06:53:00,7.483333333333333,14.2
2016-10-30 10:24:00,-18.0,-66.0,30.0,187.0,S,,2016-10-31 04:30:00,18.1,11.0
2016-10-30 10:36:00,-37.0,-4.0,30.0,183.0,S,,2016-10-31 06:02:00,19.433333333333334,0.2
2016-10-30 23:48:00,14.0,133.0,27.0,336.0,S,,2016-10-31 10:16:00,10.466666666666667,13.2
2016-11-01 14:00:00,-18.0,126.0,17.0,220.0,S,"Measured using C2 and STA as no C3 images were available. In C2, measurement was fit to the southern component of the CME.",2016-11-02 06:47:00,16.783333333333335,38.2
2016-11-04 08:00:00,0.0,36.0,18.0,360.0,S,,2016-11-04 18:47:00,10.783333333333333,66.00000000000001
2016-11-04 22:39:00,3.0,124.0,10.0,463.0,S,,2016-11-05 06:05:00,7.433333333333334,14.65
2016-11-05 04:48:00,23.0,26.0,35.0,487.0,S,Measurement was done using approx. 15 fits in both SOHO C3 and in STA in SWPC_CAT,2016-11-05 12:17:00,7.483333333333333,6.15
2016-11-08 22:18:00,-1.0,-100.0,10.0,282.0,S,,2016-11-09 08:19:00,10.016666666666667,89.5
2016-11-09 01:25:00,23.0,-49.0,27.0,724.0,C,,2016-11-09 06:18:00,4.883333333333334,3.1166666666666667
2016-11-09 04:39:00,-27.0,-93.0,10.0,463.0,S,Measured using STA images due to lack of visibility in C2 and C3.,2016-11-09 11:44:00,7.083333333333333,3.2333333333333334
2016-11-09 04:45:00,-11.0,170.0,16.0,431.0,S,"Since longitude is 170 we'd expect to see a halo CME in SOHO, but nothing is visible (we assume halo is too faint to see), so measurement was done using only STA.",2016-11-09 09:19:00,4.566666666666666,0.1
2016-11-09 17:54:00,7.0,146.0,19.0,176.0,S,Measured with C3 and Cor2 imagery in swpc_cat.,2016-11-10 14:16:00,20.366666666666667,13.15
2016-11-10 12:24:00,-16.0,-93.0,15.0,456.0,S,,2016-11-10 21:31:00,9.116666666666667,18.5
2016-11-10 23:36:00,1.0,112.0,31.0,350.0,S,"fit with SWPC_cat using both C3 and COR2, source location in blind spot (therefore lon somewhere between 95 and 120), both 110 and 120 work for fit.",2016-11-11 08:54:00,9.3,11.2
2016-11-15 01:24:00,15.0,168.0,32.0,135.0,S,,2016-11-16 06:07:00,28.716666666666665,97.8
2016-11-17 04:24:00,20.0,99.0,16.0,463.0,S,,2016-11-17 11:21:00,6.95,51.0
2016-11-18 19:30:00,-2.0,-94.0,22.0,407.0,S,,2016-11-19 02:50:00,7.333333333333333,39.1
2016-11-19 07:54:00,-5.0,-126.0,21.0,491.0,S,,2016-11-19 13:09:00,5.25,12.4
2016-11-19 09:48:00,1.0,-127.0,19.0,585.0,C,,2016-11-19 16:58:00,7.166666666666667,1.9
2016-11-25 17:39:00,-3.0,-122.0,19.0,262.0,S,,2016-11-26 07:55:00,14.266666666666667,151.85
2016-11-26 20:36:00,5.0,124.0,19.0,400.0,S,,2016-11-27 05:04:00,8.466666666666669,26.95
2016-11-27 18:24:00,-20.0,97.0,15.0,270.0,S,,2016-11-28 15:37:00,21.216666666666665,21.8
2016-12-02 22:12:00,-20.0,49.0,18.0,328.0,S,,2016-12-03 12:22:00,14.166666666666666,123.8
2016-12-04 14:24:00,21.0,71.0,13.0,519.0,C,,2016-12-04 21:09:00,6.75,40.2
2016-12-05 03:48:00,13.0,-124.0,11.0,386.0,S,,2016-12-05 10:51:00,7.05,13.4
2016-12-05 16:36:00,-10.0,-99.0,25.0,168.0,S,This measurement was done in swpc_cat using C2 and C3.,2016-12-06 15:47:00,23.183333333333334,12.8
2016-12-07 11:39:00,20.0,-73.0,23.0,483.0,S,,2016-12-07 21:06:00,9.45,43.05
2016-12-08 10:36:00,31.0,1.0,48.0,271.0,S,,2016-12-09 05:40:00,19.066666666666666,22.95
2016-12-09 07:24:00,5.0,-166.0,11.0,313.0,S,,2016-12-09 14:18:00,6.9,20.8
2016-12-10 17:24:00,9.0,89.0,24.0,237.0,S,,2016-12-11 08:54:00,15.5,34.00000000000001
2016-12-12 03:24:00,-6.0,100.0,30.0,206.0,S,Measured using a more off-limb longitude.,2016-12-12 20:42:00,17.3,34.00000000000001
2016-12-12 06:54:00,23.0,135.0,27.0,599.0,C,These are preliminary measurements using limited C3 imagery. It should be remeasured when more images come in for C3.,2016-12-12 13:09:00,6.25,3.5
2016-12-15 07:12:00,3.0,-90.0,14.0,506.0,C,Narrow and not worth modeling.,2016-12-15 14:25:00,7.216666666666667,72.30000000000001
2016-12-15 23:39:00,10.0,31.0,26.0,493.0,S,,2016-12-16 04:08:00,4.483333333333334,16.450000000000003
2016-12-16 23:12:00,34.0,-100.0,24.0,449.0,S,,2016-12-17 06:46:00,7.566666666666666,23.55
2016-12-17 00:24:00,8.0,-126.0,52.0,347.0,S,,2016-12-17 09:44:00,9.333333333333334,1.2
2016-12-17 11:24:00,1.0,-97.0,20.0,241.0,S,Measurement was done using SWPC_CAT using C3 and STA imagery,2016-12-18 03:01:00,15.616666666666667,11.0
2016-12-21 20:00:00,3.0,-80.0,24.0,207.0,S,Measured with swpc_cat usind STA Cor2 and SOHO C3.,2016-12-22 17:44:00,21.733333333333334,104.6
2016-12-27 01:36:00,-18.0,104.0,15.0,387.0,S,CME is very faint and difficult to measure. This measurement was done using only STA COR2.,2016-12-27 12:51:00,11.25,125.6
2016-12-29 16:12:00,-27.0,126.0,20.0,479.0,S,,2016-12-30 10:09:00,17.950000000000003,62.6
2016-12-31 01:39:00,34.0,-104.0,15.0,558.0,C,,2016-12-31 07:29:00,5.833333333333333,33.45
2017-01-03 03:12:00,-10.0,-105.0,20.0,645.0,C,Measured using SOHO LASCO C3 imagery.,2017-01-03 13:08:00,9.933333333333334,73.55
2017-01-07 08:54:00,-33.0,-93.0,26.0,88.0,S,These are preliminary measurements using STA imagery only. The CME was too faint to be seen in C2 or C3.,2017-01-09 00:21:00,39.45,101.7
2017-01-10 08:24:00,3.0,100.0,22.0,167.0,S,These are preliminary measurements done using STA images only in swpc_cat.,2017-01-11 07:02:00,22.633333333333333,71.50000000000001
2017-01-12 16:24:00,1.0,-90.0,36.0,580.0,C,,2017-01-12 22:42:00,6.3,56.0
2017-01-14 05:36:00,10.0,-155.0,10.0,628.0,C,,2017-01-14 09:24:00,3.8,37.2
2017-01-14 08:24:00,11.0,90.0,15.0,365.0,S,,2017-01-14 20:06:00,11.7,2.8
2017-01-14 22:00:00,0.0,-48.0,14.0,353.0,S,,2017-01-15 15:43:00,17.71666666666667,13.6
2017-01-17 21:49:00,11.0,160.0,11.0,723.0,C,,2017-01-18 00:56:00,3.1166666666666667,71.81666666666668
2017-01-19 12:48:00,16.0,-80.0,21.0,429.0,S,,2017-01-19 21:10:00,8.366666666666667,38.983333333333334
2017-01-20 05:24:00,21.0,105.0,26.0,276.0,S,Measurement is done using only STA COR2 as the CME is not visible in SOHO.,2017-01-20 17:59:00,12.583333333333334,16.6
2017-01-21 05:00:00,16.0,129.0,31.0,531.0,C,,2017-01-21 11:35:00,6.583333333333333,23.6
2017-01-24 17:00:00,10.0,100.0,22.0,539.0,C,"Measured using C3 frames of time ~18:12-20:24.
Measuring with only the later of the C3 frames produced a slightly faster speed around 700.",2017-01-24 20:33:00,3.55,84.0
2017-01-27 01:26:00,10.0,-111.0,22.0,199.0,S,Measurement was done primarily with C2 and had a limited number of frames due to the CME's faintness.,2017-01-27 21:02:00,19.6,56.43333333333333
2017-01-28 14:18:00,-7.0,-99.0,13.0,450.0,S,Measurement assumes a source near the limb.,2017-01-28 21:03:00,6.75,36.86666666666667
2017-01-28 21:48:00,-2.0,98.0,27.0,205.0,S,,2017-01-29 21:28:00,23.666666666666668,7.5
2017-02-01 16:00:00,29.0,33.0,34.0,358.0,S,"CME in the NW of SOHO and STA, with some initial faint outflow followed by the main CME structure. Difficult to match SOHO imagery with STA since the CME is in the NW in both.",2017-02-02 02:43:00,10.716666666666667,90.2
2017-02-08 02:12:00,-15.0,162.0,27.0,95.0,S,Source location unclear.  This was measured using C2 and Cor2.,2017-02-09 01:07:00,22.916666666666668,154.2
2017-02-08 02:36:00,-30.0,178.0,30.0,311.0,S,"The CME is very faint, but was measured using C2 and Cor2.",2017-02-08 15:46:00,13.166666666666666,0.4
2017-02-08 16:24:00,27.0,93.0,10.0,313.0,S,,2017-02-09 03:31:00,11.116666666666667,13.8
2017-02-10 13:48:00,18.0,148.0,10.0,594.0,C,Measurement done only using C2 as CME is not visible in any other coronagraphs,2017-02-10 19:28:00,5.666666666666667,45.4
2017-02-11 06:00:00,-1.0,93.0,18.0,456.0,S,,2017-02-11 17:29:00,11.483333333333333,16.2
2017-02-15 03:09:00,16.0,-173.0,12.0,405.0,S,Very faint and can only be seen in Cor2.,2017-02-15 09:54:00,6.75,93.15
2017-02-18 02:30:00,26.0,-110.0,17.0,239.0,S,,2017-02-18 13:54:00,11.4,71.35000000000001
2017-02-18 07:24:00,4.0,88.0,27.0,492.0,S,,2017-02-18 16:30:00,9.100000000000001,4.9
2017-02-19 12:30:00,11.0,12.0,42.0,450.0,S,The halo is extremely faint and therefore difficult to measure accurately.,2017-02-19 19:02:00,6.533333333333333,29.1
2017-02-20 19:12:00,29.0,-90.0,11.0,155.0,S,,2017-02-21 15:21:00,20.15,30.7
2017-02-23 11:09:00,29.0,-44.0,20.0,675.0,C,,2017-02-23 16:41:00,5.533333333333333,63.95
2017-02-23 22:39:00,31.0,-43.0,18.0,530.0,C,,2017-02-24 03:52:00,5.216666666666667,11.5
2017-02-24 22:09:00,1.0,116.0,20.0,379.0,S,,2017-02-25 10:13:00,12.066666666666666,23.5
2017-02-26 10:48:00,1.0,-75.0,27.0,407.0,S,,2017-02-26 19:51:00,9.05,36.65
2017-02-27 16:12:00,-12.0,56.0,32.0,206.0,S,These measurements were made using C2 in swpc_cat only. The CME is not visible in LASCO C3 in swpc_cat.,2017-02-28 09:35:00,17.383333333333336,29.4
2017-02-28 03:36:00,8.0,89.0,17.0,256.0,S,Measured with C3 and Cor2.  There are not many frames where the CME is clear.,2017-03-01 09:04:00,29.466666666666665,11.4
